agef,pid,current_workingf,maritalf,logfamincf,logincf,n_logincf,ownhomef,num_marriagef,marriedf,birthyearf,whitef,eduf,fambus_everf,n_childf,n_obsf
43,1285004,1,1,12.286038,12.026527,,,Actual number of marriages,1,1927,1,16,1,2,15
44,1285004,1,1,12.32668,11.983617,,,Actual number of marriages,1,1927,1,16,1,2,15
45,1285004,1,1,12.652038,12.344094,,,Actual number of marriages,1,1927,1,16,1,2,15
46,1285004,1,1,12.726359,12.424645,,,Actual number of marriages,1,1927,1,16,1,2,15
47,1285004,1,1,12.422675,12.046197,,,Actual number of marriages,1,1927,1,16,1,2,15
48,1285004,1,1,12.597094,12.091784,,,Actual number of marriages,1,1927,1,16,1,2,15
49,1285004,1,1,12.588917,12.259613,,,Actual number of marriages,1,1927,1,16,1,2,15
50,1285004,1,1,12.560665,12.090662,,,Actual number of marriages,1,1927,1,16,1,2,15
51,1285004,1,1,12.68459,12.385056,,,Actual number of marriages,1,1927,1,16,1,2,15
52,1285004,1,1,12.674247,12.199048,,,Actual number of marriages,1,1927,1,16,1,2,15
53,1285004,1,1,12.591029,12.150295,,,Actual number of marriages,1,1927,1,16,1,2,15
54,1285004,1,1,11.746773,10.906637,,,Actual number of marriages,1,1927,1,16,1,2,15
33,1285030,1,1,12.066465,11.621779,,,Actual number of marriages,1,1952,1,16,1,2,17
34,1285030,1,1,12.735082,11.843484,,,Actual number of marriages,1,1952,1,16,1,2,17
35,1285030,1,1,12.735847,11.809412,,,Actual number of marriages,1,1952,1,16,1,2,17
36,1285030,1,1,12.780577,11.775143,,,Actual number of marriages,1,1952,1,16,1,2,17
37,1285030,1,1,12.767835,12.398757,,,Actual number of marriages,1,1952,1,16,1,2,17
38,1285030,1,1,13.747214,13.375454,,,Actual number of marriages,1,1952,1,16,1,2,17
39,1285030,1,1,13.356392,12.078229,,,Actual number of marriages,1,1952,1,16,1,2,17
40,1285030,1,1,13.510357,12.609035,,,Actual number of marriages,1,1952,1,16,1,2,17
41,1285030,1,1,13.502717,13.118339,,,Actual number of marriages,1,1952,1,16,1,2,17
42,1285030,1,1,14.281052,13.248152,,,Actual number of marriages,1,1952,1,16,1,2,17
43,1285030,1,1,14.193979,13.21673,,,Actual number of marriages,1,1952,1,16,1,2,17
44,1285030,1,1,13.690866,13.324488,,,Actual number of marriages,1,1952,1,16,1,2,17
46,1285030,1,1,13.394143,13.284482,,,Actual number of marriages,1,1952,1,16,1,2,17
48,1285030,1,1,13.817698,13.228523,,,Actual number of marriages,1,1952,1,16,1,2,17
50,1285030,1,1,14.819456,14.793837,,,Actual number of marriages,1,1952,1,16,1,2,17
52,1285030,1,1,14.270606,14.054527,,,Actual number of marriages,1,1952,1,16,1,2,17
54,1285030,1,1,14.747228,14.682611,,,Actual number of marriages,1,1952,1,16,1,2,17
33,1285031,1,0,12.521324,11.839348,,0,Actual number of marriages,1,1951,1,13,1,2,18
34,1285031,1,0,12.134604,10.73218,,0,Actual number of marriages,1,1951,1,13,1,2,18
35,1285031,1,0,12.082396,10.604008,,,Actual number of marriages,1,1951,1,13,1,2,18
36,1285031,1,0,12.557493,11.831903,,,Actual number of marriages,1,1951,1,13,1,2,18
37,1285031,1,0,12.572885,11.86714,,,Actual number of marriages,1,1951,1,13,1,2,18
38,1285031,1,0,12.44105,11.818938,,,Actual number of marriages,1,1951,1,13,1,2,18
39,1285031,1,0,12.058685,11.766016,,,Actual number of marriages,1,1951,1,13,1,2,18
40,1285031,1,0,11.879178,11.721564,,,Actual number of marriages,1,1951,1,13,1,2,18
41,1285031,1,0,12.252441,11.692744,,,Actual number of marriages,1,1951,1,13,1,2,18
42,1285031,1,0,12.379199,11.796587,,,Actual number of marriages,1,1951,1,13,1,2,18
43,1285031,1,0,12.226487,11.772233,,,Actual number of marriages,1,1951,1,13,1,2,18
44,1285031,1,0,12.275111,11.95391,,,Actual number of marriages,1,1951,1,13,1,2,18
45,1285031,1,0,12.299358,11.986983,,,Actual number of marriages,1,1951,1,13,1,2,18
47,1285031,1,0,12.642979,11.984365,,,Actual number of marriages,1,1951,1,13,1,2,18
49,1285031,1,0,12.451995,11.619085,,,Actual number of marriages,1,1951,1,13,1,2,18
51,1285031,1,0,12.413922,11.980426,,,Actual number of marriages,1,1951,1,13,1,2,18
53,1285031,1,0,12.297749,11.934264,,,Actual number of marriages,1,1951,1,13,1,2,18
55,1285031,1,0,12.344398,11.910023,,,Actual number of marriages,1,1951,1,13,1,2,18
38,1286003,1,1,11.770818,11.770818,,,Actual number of marriages,1,1929,1,12,1,3,18
39,1286003,1,1,12.061148,11.943863,,,Actual number of marriages,1,1929,1,12,1,3,18
40,1286003,1,1,11.698043,11.653591,,,Actual number of marriages,1,1929,1,12,1,3,18
41,1286003,1,1,11.476357,11.47153,,,Actual number of marriages,1,1929,1,12,1,3,18
42,1286003,1,1,11.962279,11.945876,,,Actual number of marriages,1,1929,1,12,1,3,18
43,1286003,1,1,11.746257,11.650947,,,Actual number of marriages,1,1929,1,12,1,3,18
44,1286003,1,1,11.540443,11.486376,,,Actual number of marriages,1,1929,1,12,1,3,18
45,1286003,1,1,11.862961,11.767994,,0,Actual number of marriages,1,1929,1,12,1,3,18
46,1286003,1,1,11.326066,10.600128,,,Actual number of marriages,1,1929,1,12,1,3,18
47,1286003,1,1,11.550337,10.701629,,,Actual number of marriages,1,1929,1,12,1,3,18
48,1286003,1,1,11.730807,11.057837,,,Actual number of marriages,1,1929,1,12,1,3,18
49,1286003,1,1,11.776249,11.096865,,,Actual number of marriages,1,1929,1,12,1,3,18
50,1286003,1,1,11.729044,11.02894,,,Actual number of marriages,1,1929,1,12,1,3,18
51,1286003,1,1,11.893913,11.166591,,,Actual number of marriages,1,1929,1,12,1,3,18
52,1286003,1,1,12.162121,11.144294,,,Actual number of marriages,1,1929,1,12,1,3,18
53,1286003,1,1,11.780851,11.083887,,,Actual number of marriages,1,1929,1,12,1,3,18
54,1286003,1,1,11.954047,11.234509,,,Actual number of marriages,1,1929,1,12,1,3,18
55,1286003,1,1,11.91939,11.093502,,,Actual number of marriages,1,1929,1,12,1,3,18
25,1286030,1,1,11.443125,11.279732,,0,Actual number of marriages,1,1952,1,16,1,2,21
26,1286030,0,1,11.429543,11.10104,,0,Actual number of marriages,1,1952,1,16,1,2,21
27,1286030,1,1,10.720638,10.502781,,,Actual number of marriages,1,1952,1,16,1,2,21
28,1286030,1,1,11.68459,11.124577,,,Actual number of marriages,1,1952,1,16,1,2,21
29,1286030,1,1,11.51612,10.781054,,,Actual number of marriages,1,1952,1,16,1,2,21
30,1286030,1,1,12.096704,11.330389,,,Actual number of marriages,1,1952,1,16,1,2,21
31,1286030,1,1,11.946265,11.223238,,,Actual number of marriages,1,1952,1,16,1,2,21
32,1286030,1,1,11.696246,10.972838,,,Actual number of marriages,1,1952,1,16,1,2,21
33,1286030,1,1,11.836891,11.161647,,,Actual number of marriages,1,1952,1,16,1,2,21
34,1286030,1,1,11.84741,11.042438,,,Actual number of marriages,1,1952,1,16,1,2,21
35,1286030,1,1,11.813326,11.073579,,,Actual number of marriages,1,1952,1,16,1,2,21
36,1286030,1,1,11.789178,11.045899,,,Actual number of marriages,1,1952,1,16,1,2,21
37,1286030,1,1,11.664788,10.99438,,,Actual number of marriages,1,1952,1,16,1,2,21
38,1286030,1,1,11.476427,10.762454,,,Actual number of marriages,1,1952,1,16,1,2,21
39,1286030,1,1,11.433883,10.719171,,,Actual number of marriages,1,1952,1,16,1,2,21
40,1286030,1,1,10.945894,9.0536861,,,Actual number of marriages,1,1952,1,16,1,2,21
41,1286030,1,1,10.713959,10.528044,,,Actual number of marriages,1,1952,1,16,1,2,21
46,1286030,1,1,11.03449,10.660314,,,Actual number of marriages,1,1952,1,16,1,2,21
48,1286030,1,1,11.373074,10.643576,,,Actual number of marriages,1,1952,1,16,1,2,21
52,1286030,1,1,11.22414,10.612508,,,Actual number of marriages,1,1952,1,16,1,2,21
54,1286030,1,1,13.241227,13.190956,,,Actual number of marriages,1,1952,1,16,1,2,21
25,1286032,1,0,11.584763,10.874267,,0,Actual number of marriages,1,1956,1,16,1,2,18
26,1286032,1,1,11.254992,10.121323,,,Actual number of marriages,1,1956,1,16,1,2,18
27,1286032,1,1,11.630055,10.490419,,,Actual number of marriages,1,1956,1,16,1,2,18
28,1286032,1,1,11.59515,10.80136,,,Actual number of marriages,1,1956,1,16,1,2,18
29,1286032,1,1,11.72072,10.97647,,,Actual number of marriages,1,1956,1,16,1,2,18
30,1286032,1,1,12.240256,11.402176,,,Actual number of marriages,1,1956,1,16,1,2,18
31,1286032,1,1,12.810621,11.984413,,,Actual number of marriages,1,1956,1,16,1,2,18
32,1286032,1,1,12.668847,11.947577,,,Actual number of marriages,1,1956,1,16,1,2,18
33,1286032,1,1,12.52627,11.800091,,,Actual number of marriages,1,1956,1,16,1,2,18
34,1286032,1,1,12.497834,11.696528,,0,Actual number of marriages,1,1956,1,16,1,2,18
35,1286032,1,1,12.828712,11.983489,,0,Actual number of marriages,1,1956,1,16,1,2,18
36,1286032,1,1,12.198528,10.663124,,,Actual number of marriages,1,1956,1,16,1,2,18
42,1286032,1,1,13.516705,12.9968,,,Actual number of marriages,1,1956,1,16,1,2,18
44,1286032,1,1,13.018111,12.940842,,,Actual number of marriages,1,1956,1,16,1,2,18
46,1286032,1,1,12.930796,12.896717,,,Actual number of marriages,1,1956,1,16,1,2,18
50,1286032,1,1,13.095913,13.073174,,,Actual number of marriages,1,1956,1,16,1,2,18
52,1286032,1,1,12.833088,12.780437,,,Actual number of marriages,1,1956,1,16,1,2,18
54,1286032,1,1,12.351601,12.138864,,,Actual number of marriages,1,1956,1,16,1,2,18
25,1287003,1,1,11.162828,11.14221,,0,Actual number of marriages,1,1942,1,16,1,2,30
26,1287003,1,1,12.058152,12.058152,,0,Actual number of marriages,1,1942,1,16,1,2,30
27,1287003,1,1,11.923358,11.921186,,0,Actual number of marriages,1,1942,1,16,1,2,30
28,1287003,1,1,12.286038,12.286038,,,Actual number of marriages,1,1942,1,16,1,2,30
29,1287003,1,1,12.599803,12.376659,,,Actual number of marriages,1,1942,1,16,1,2,30
30,1287003,1,1,12.662548,12.026812,,,Actual number of marriages,1,1942,1,16,1,2,30
31,1287003,1,1,12.926738,12.281704,,,Actual number of marriages,1,1942,1,16,1,2,30
32,1287003,1,1,12.680504,12.585194,,,Actual number of marriages,1,1942,1,16,1,2,30
33,1287003,1,1,13.344537,12.595963,,,Actual number of marriages,1,1942,1,16,1,2,30
34,1287003,1,1,13.289223,13.289223,,,Actual number of marriages,1,1942,1,16,1,2,30
35,1287003,1,1,13.225632,13.225632,,,Actual number of marriages,1,1942,1,16,1,2,30
36,1287003,1,1,13.152301,13.152301,,,Actual number of marriages,1,1942,1,16,1,2,30
37,1287003,1,1,13.436456,13.046336,,,Actual number of marriages,1,1942,1,16,1,2,30
38,1287003,1,1,14.246897,12.917541,,,Actual number of marriages,1,1942,1,16,1,2,30
39,1287003,1,1,13.246844,12.820167,,,Actual number of marriages,1,1942,1,16,1,2,30
40,1287003,1,1,13.543623,13.47952,,,Actual number of marriages,1,1942,1,16,1,2,30
41,1287003,1,1,13.246967,12.985879,,,Actual number of marriages,1,1942,1,16,1,2,30
42,1287003,1,1,13.030742,12.755638,,,Actual number of marriages,1,1942,1,16,1,2,30
43,1287003,1,1,13.006383,12.868813,,,Actual number of marriages,1,1942,1,16,1,2,30
44,1287003,1,1,13.30588,12.912013,,,Actual number of marriages,1,1942,1,16,1,2,30
45,1287003,1,1,13.826144,13.645907,,,Actual number of marriages,1,1942,1,16,1,2,30
46,1287003,1,1,13.94569,13.783308,,,Actual number of marriages,1,1942,1,16,1,2,30
47,1287003,1,1,13.620176,13.561908,,,Actual number of marriages,1,1942,1,16,1,2,30
48,1287003,1,1,13.574305,13.508986,,,Actual number of marriages,1,1942,1,16,1,2,30
49,1287003,1,1,13.548415,13.464534,,,Actual number of marriages,1,1942,1,16,1,2,30
50,1287003,1,1,13.791637,13.735818,,,Actual number of marriages,1,1942,1,16,1,2,30
51,1287003,1,1,14.312833,14.26044,,,Actual number of marriages,1,1942,1,16,1,2,30
52,1287003,1,1,13.717264,13.053177,,,Actual number of marriages,1,1942,1,16,1,2,30
53,1287003,1,1,13.317478,13.21673,,,Actual number of marriages,1,1942,1,16,1,2,30
54,1287003,1,1,14.020256,13.884104,,,Actual number of marriages,1,1942,1,16,1,2,30
25,1288031,1,1,11.486582,11.055799,,0,Actual number of marriages,1,1949,1,14,0,2,27
26,1288031,1,1,11.218313,10.754279,,0,Actual number of marriages,1,1949,1,14,0,2,27
27,1288031,1,1,11.353273,10.986648,,,Actual number of marriages,1,1949,1,14,0,2,27
28,1288031,1,1,11.375042,11.056588,,,Actual number of marriages,1,1949,1,14,0,2,27
29,1288031,1,1,11.255191,10.983256,,,Actual number of marriages,1,1949,1,14,0,2,27
30,1288031,1,1,11.195745,10.937917,,,Actual number of marriages,1,1949,1,14,0,2,27
31,1288031,1,1,11.172539,10.936013,,,Actual number of marriages,1,1949,1,14,0,2,27
32,1288031,1,1,10.937242,10.72924,,,Actual number of marriages,1,1949,1,14,0,2,27
33,1288031,1,1,11.117355,10.946798,,,Actual number of marriages,1,1949,1,14,0,2,27
34,1288031,1,1,11.137286,10.965436,,,Actual number of marriages,1,1949,1,14,0,2,27
35,1288031,1,1,11.107113,11.094907,,,Actual number of marriages,1,1949,1,14,0,2,27
36,1288031,1,1,11.156565,11.143744,,,Actual number of marriages,1,1949,1,14,0,2,27
37,1288031,1,1,11.429326,11.157393,,,Actual number of marriages,1,1949,1,14,0,2,27
38,1288031,1,1,11.620955,11.129511,,,Actual number of marriages,1,1949,1,14,0,2,27
39,1288031,1,1,11.645597,11.19931,,,Actual number of marriages,1,1949,1,14,0,2,27
40,1288031,1,1,11.737884,11.308113,,,Actual number of marriages,1,1949,1,14,0,2,27
41,1288031,1,1,11.758847,11.335233,,,Actual number of marriages,1,1949,1,14,0,2,27
42,1288031,1,1,11.714396,11.279732,,,Actual number of marriages,1,1949,1,14,0,2,27
43,1288031,1,1,11.774982,11.356272,,,Actual number of marriages,1,1949,1,14,0,2,27
44,1288031,1,1,11.808355,11.326576,,,Actual number of marriages,1,1949,1,14,0,2,27
45,1288031,1,1,11.800577,11.302224,,,Actual number of marriages,1,1949,1,14,0,2,27
46,1288031,1,1,11.799668,11.310017,,,Actual number of marriages,1,1949,1,14,0,2,27
47,1288031,1,1,11.786789,11.284266,,,Actual number of marriages,1,1949,1,14,0,2,27
49,1288031,1,1,11.753971,11.205041,,,Actual number of marriages,1,1949,1,14,0,2,27
51,1288031,1,1,12.296485,11.937539,,,Actual number of marriages,1,1949,1,14,0,2,27
53,1288031,1,1,11.984584,11.497,,,Actual number of marriages,1,1949,1,14,0,2,27
55,1288031,1,1,12.02197,11.409452,,,Actual number of marriages,1,1949,1,14,0,2,27
48,1290021,1,0,10.881927,10.672206,,,None,0,1919,1,8,0,2,8
